"facility_id","country","year","ruralurban","publicprivate","m0s0q0","facility_level","transport_central_a","transport_central_hr","transport_central_mn","hours_opt_mn","num_outpatient","has_inpatient","num_inpatient","beds_total","has_births","has_maternity_a","has_maternity_b","has_antibiotics","has_ocytocics","has_anticonvuls","has_placenta","has_poc","has_delivery","has_resusc","has_bloodtrans","has_csection","num_births","transfers_csection","power_a","power_b","power_d","power_c","power_e","power_f","power_g","power_h","power_i","water_a","water_b","water_c","water_d","water_e","water_f","water_g","toilet_opt_a","toilet_opt_d","toilet_opt_e","toilet_ipt_a","toilet_ipt_d","toilet_ipt_e","toilet_disabled","handwashing","sharps_a","sharps_b","sharps_c","sharps_d","sharps_e","sharps_f","sharps_g","sharps_h","sharps_i","sharps_j","sharps_k","sharps_l","sharps_m","sharps_n","sharps_inspected","waste_a","waste_b","waste_c","waste_d","waste_e","waste_f","waste_g","waste_h","waste_i","waste_j","waste_k","waste_l","waste_m","waste_n","incinerator_works","incinerator_power","waste_inspected","waste_guidelines","waste_training","phone_a","phone_b","facmobile_a","facmobile_b","indmobile1_a","indmobile2_a","indmobile2_b","faccomputer_a","faccomputer_b","indcomputer_a","indcomputer_b","radio_a","radio_b","internet_a","internet_b","ambulance_a","ambulance_b","ambulance_c","ambulance_d","ambulance_e","ambulance_f","ambulance_g","ambulance_h","ambulance_i","adultscale_a","adultscale_b","adultscale_c","adultscale_d","thermometer_a","thermometer_b","thermometer_c","thermometer_d","childscale_a","childscale_b","childscale_c","childscale_d","stethoscope_a","stethoscope_b","stethoscope_c","stethoscope_d","infantscale_a","infantscale_b","infantscale_c","infantscale_d","sphgmeter_a","sphgmeter_b","sphgmeter_c","sphgmeter_d","bagmask_a","bagmask_b","bagmask_c","bagmask_d","airway_a","airway_b","airway_c","airway_d","autoclave_a","autoclave_b","autoclave_c","steamer_a","steamer_b","steamer_c","dryheat_a","dryheat_b","dryheat_c","nonelectric_a","nonelectric_b","nonelectric_c","incinerator_a","incinerator_b","incinerator_c","amoxicillin1_a","amoxicillin1_b","ceftriaxone_a","ceftriaxone_b","ciproflox_a","ciproflox_b","diclofenac_a","diclofenac_b","atenolol_a","atenolol_b","captopril_a","captopril_b","simvastatin_a","simvastatin_b","glibenclam_a","glibenclam_b","hypoglycemic_a","hypoglycemic_b","insulin_a","insulin_b","salbutamol_a","salbutamol_b","omeprazole_a","omeprazole_b","diazepam1a_a","diazepam1a_b","amitriptyline_a","amitriptyline_b","rifampicin_a","rifampicin_b","isoniazid_a","isoniazid_b","pyrazinam_a","pyrazinam_b","ethambutol_a","ethambutol_b","oxytocin_a","oxytocin_b","calgluc_a","calgluc_b","magsulf_a","magsulf_b","nacl_a","nacl_b","misoprostol_a","misoprostol_b","ampicillin_a","ampicillin_b","gentamycin_a","gentamycin_b","metronidazole_a","metronidazole_b","azithromycin_a","azithromycin_b","cefixime_a","cefixime_b","benzathine_a","benzathine_b","methasone_a","methasone_b","nifedipine2_a","nifedipine2_b","contraceptive_a","contraceptive_b","depo_a","depo_b","irona_a","irona_b","ironfolic_a","ironfolic_b","folic_a","folic_b","fansidar_a","fansidar_b","paracetamol3_a","paracetamol3_b","morphine_a","morphine_b","amoxicillin3_a","amoxicillin3_b","cotrimoxazole3_a","cotrimoxazole3_b","benzylpenicillin_a","benzylpenicillin_b","ors_a","ors_b","vitamina_a","vitamina_b","zinctabs_a","zinctabs_b","act_a","act_b","artesunate_a","artesunate_b","albendazole_a","albendazole_b","mebendazole_a","mebendazole_b","treat_guidelines","treat_observed","has_gloves","has_mcondoms","has_fcondoms","rdt_a","hivtest_a","glucometer_a","tbtest_a","has_bednet","has_tapemeasure","has_length","does_vaccines","vaccine_store1","has_fridge","fridge_temp","fridge_tempmon","fridge_power","measles_vac","polio_vac","dpt_vac","pentavalent_vac","pneumococ_vac","bcg_vac","hepb_vac","tetanus_vac","has_dispsyringe","has_vaccarrier","has_autosyringe","has_icepacks","has_sharps","vaccine_store2","final_wt","ipw","abs_prob","abs_wt","vign_prob","vign_wt","has_weights","has_facility"
"221","TANZANIA",2014,3,1,1,3,1,2,0,0,5,0,,,1,1,1,1,1,1,1,1,0,1,0,0,2,1,2,1,3,0,3,,4,,,5,0,,,,0,5,7,2,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,1,0,0,0,0,0,0,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,2,2,,,2,2,,0,,,0,,,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,5,,5,,5,,5,,1,2,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,5,,1,1,5,,5,,4,,1,1,1,2,5,,5,,1,1,4,,4,,4,,1,1,1,1,1,1,1,1,1,1,4,,5,,1,2,1,2,1,1,4,,1,1,4,,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,3,6.11111116409302,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,11.6883478164673,11.6883478164673,0.909090936183929,12.8571825027466,0.200000002980232,58.4417381286621,1,1
"222","TANZANIA",2014,2,5,0,3,1,1,0,0,1,0,,,0,,,,,,,,,,,,,1,2,0,,,,1,1,1,1,3,0,,,,0,0,9,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,,0,,2,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,0,,,2,2,,0,,,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,4,,1,1,4,,1,1,5,,1,1,1,1,1,1,1,1,1,1,5,,1,1,5,,5,,5,,1,1,4,,4,,4,,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,0,1,1,1,0,0,1,1,1,1,3,15,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1.03393018245697,1.03393018245697,0.833333313465118,1.24071621894836,0.25,4.13572072982788,1,1
"223","TANZANIA",2014,3,1,1,3,1,2,40,0,2,0,,,0,,,,,,,,,,,,,0,1,,,,,,,,,1,,,,,0,15,6,1,1,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,,0,,,0,,,,,,1,1,1,1,1,1,1,1,5,,1,1,5,,1,1,1,1,5,,1,2,1,1,1,2,5,,5,,5,,5,,5,,1,1,5,,1,1,1,1,5,,5,,5,,1,2,5,,5,,1,1,5,,4,,1,1,1,1,1,1,1,1,1,1,1,1,4,,5,,4,,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,10.5906639099121,10.5906639099121,1,10.5906639099121,0.333333343267441,31.7719917297363,1,1
"224","TANZANIA",2014,2,5,1,2,1,1,0,0,3,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,2,0,,,,3,1,1,1,4,0,,,,0,0,10,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0,0,,2,2,2,2,2,2,2,2,2,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,2,2,,0,,,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,5,,1,1,1,1,1,1,5,,5,,5,,5,,5,,1,1,5,,5,,5,,5,,4,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,0,,1,1,0,1,1,1,0,0,1,1,1,1,3,11.6666669845581,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1.10013461112976,1.10013461112976,0.526315808296204,2.09025573730469,0.5,2.20026922225952,1,1
"225","TANZANIA",2014,2,5,1,2,1,1,0,0,5,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,1,48,0,4,3,1,1,1,3,0,,,,0,0,10,1,0,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,,0,,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,2,2,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,4,,5,,5,,5,,1,1,5,,1,1,1,1,1,1,4,,6,,6,,6,,6,,1,1,4,,5,,1,1,5,,5,,1,1,1,1,1,1,4,,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,1,0,0,1,1,1,0,1,1,1,1,1,3,14.4444446563721,2,1,1,1,1,1,1,1,5,1,2,2,2,2,2,1,2.34569025039673,2.34569025039673,0.434782594442368,5.39508819580078,0.200000002980232,11.7284507751465,1,1
"226","TANZANIA",2014,2,5,1,1,1,0,45,0,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,0,,,,1,1,1,1,3,0,,,,0,0,9,2,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,,2,2,2,2,2,2,2,2,2,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,2,2,,0,,,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,5,,1,1,1,1,1,1,5,,5,,5,,5,,5,,1,1,5,,1,1,5,,4,,4,,1,1,4,,4,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,0,1,1,1,0,1,1,1,1,1,3,15,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,0,1.45972907543182,1.45972907543182,0.555555582046509,2.62751221656799,0.5,2.91945815086365,1,1
"227","TANZANIA",2014,2,5,1,2,1,1,0,0,3,1,2,1,0,,,,,,,,,,,,,0,2,1,9,0,0,3,1,1,1,5,0,,,,0,5,9,3,1,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,1,2,0,2,2,2,2,0,0,,2,2,0,,0,,2,2,0,0,0,0,1,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,2,2,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,,6,,6,,6,,5,,5,,1,1,1,1,1,1,4,,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,12.777777671814,2,1,1,1,1,1,1,5,5,1,2,2,2,2,2,0,1.22960436344147,1.22960436344147,0.5,2.45920872688293,0.333333343267441,3.68881320953369,1,1
"23","TANZANIA",2014,1,1,1,3,1,3,0,0,2,0,,,0,,,,,,,,,,,,,0,1,,,,,,,,,1,,,,,2,40,6,2,0,1,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,1,0,,2,2,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,5,,1,1,1,1,6,,6,,6,,6,,6,,6,,5,,5,,1,1,6,,6,,6,,6,,6,,1,1,6,,5,,1,1,5,,5,,1,1,5,,5,,6,,1,1,4,,5,,1,1,1,1,5,,1,1,1,1,1,1,1,1,6,,1,1,1,1,1,1,4,,1,1,4,,1,1,5,,1,1,1,1,0,,1,1,0,0,1,0,0,0,1,0,1,1,3,5,2,4,1,1,1,1,1,1,1,1,2,2,0,2,2,0,29.5426177978516,29.5426177978516,1,29.5426177978516,1,29.5426177978516,1,1
"230","TANZANIA",2014,2,1,1,1,1,0,45,0,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,,,,3,1,1,1,2,0,,,,0,5,10,2,1,10,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,1,1,1,2,0,2,2,2,2,0,0,,2,2,0,,0,,2,2,1,0,0,0,0,0,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,0,,,2,2,,0,,,,,,1,1,1,1,1,1,1,1,4,,1,1,6,,1,1,1,1,1,1,5,,4,,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,2.49029493331909,2.49029493331909,0.111111111938953,22.412654876709,0.0684374421834946,36.3879013061523,1,1
"231","TANZANIA",2014,2,1,1,,1,0,5,0,5,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,1,10,0,3,3,1,1,1,4,0,,,,0,0,10,2,1,10,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,2,1,0,0,,,1,2,1,2,2,2,2,0,0,,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,2,2,,0,,,2,2,,,,,1,1,4,,4,,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,5,,1,1,1,1,1,1,5,,1,1,5,,1,1,1,1,6,,4,,4,,1,1,4,,1,1,4,,1,1,1,1,4,,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,3,23.3333339691162,2,1,1,1,5,1,1,1,5,1,2,2,2,2,2,0,6.84288454055786,6.84288454055786,0.0198019798845053,345.565673828125,0.0426887013018131,160.297317504883,1,1
"232","TANZANIA",2014,2,2,1,3,1,1,0,0,1,0,,,0,,,,,,,,,,,,,0,2,0,,,,3,1,1,1,5,0,,,,0,5,9,1,1,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,2,0,,0,,0,,0,,0,,0,1,0,0,0,0,0,1,1,2,2,,,2,2,,,0,,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,4,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,6,,6,,6,,4,,6,,5,,4,,5,,1,1,5,,4,,4,,5,,5,,5,,1,1,1,1,1,1,1,1,5,,6,,5,,1,1,5,,1,1,5,,1,1,1,1,5,,1,1,4,,,,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,9.17610836029053,9.17610836029053,1,9.17610836029053,0.5,18.3522167205811,1,1
"233","TANZANIA",2014,2,5,1,3,1,0,45,0,1,0,,,0,,,,,,,,,,,,,1,2,1,7,0,1,5,1,1,1,4,0,,,,0,0,7,2,0,1,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,1,0,1,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,2,2,,0,,,0,,,0,,,,,,4,,1,1,1,1,1,1,5,,1,1,5,,5,,5,,5,,5,,1,1,4,,5,,6,,6,,6,,6,,5,,5,,5,,1,1,5,,5,,4,,4,,1,1,1,1,1,1,1,1,1,1,5,,5,,5,,1,1,1,1,1,1,1,1,6,,1,1,1,1,1,1,1,1,5,,1,1,1,1,5,,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,9.17610836029053,9.17610836029053,1,9.17610836029053,0.5,18.3522167205811,1,1
"234","TANZANIA",2014,3,3,1,3,1,1,0,0,4,0,,,0,,,,,,,,,,,,,0,1,,,,,,,,,2,0,,,,0,0,10,2,0,1,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,,,3,2,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,0,0,,,2,2,,,2,2,,,2,2,,,2,2,,,1,1,,,2,2,,,1,1,,,1,1,,,2,2,,0,,,0,,,0,,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,4,,5,,4,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,1,1,4,,4,,5,,1,1,5,,5,,5,,5,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9.17610836029053,9.17610836029053,1,9.17610836029053,1,9.17610836029053,1,1
"237","TANZANIA",2014,3,1,1,3,1,2,0,0,1,0,,,0,,,,,,,,,,,,,0,9,0,,,,1,1,1,1,5,0,,,,0,0,9,2,0,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,0,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,1,1,5,,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,5,,1,1,5,,5,,1,1,5,,5,,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,4,,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,3,5.55555534362793,2,5,1,1,1,1,1,1,1,5,2,2,0,2,2,0,11.6883478164673,11.6883478164673,1,11.6883478164673,0.5,23.3766956329346,1,1
"238","TANZANIA",2014,1,1,1,3,2,3,0,0,1,0,,,1,1,1,1,1,0,1,1,1,0,0,0,1,0,5,1,23,0,6,1,1,1,1,4,0,,,,0,0,9,1,1,1,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,3,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,1,0,0,1,0,0,0,1,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,5,,1,1,4,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,5,,5,,5,,5,,1,1,5,,4,,1,1,5,,5,,1,1,5,,5,,5,,5,,5,,5,,5,,1,1,1,1,1,1,1,1,5,,1,1,5,,5,,1,1,1,1,5,,1,1,5,,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,,,,1,1,1,1,1,1,5,1,0,0,2,0,2,1,2.27778172492981,2.27778172492981,1,2.27778172492981,1,2.27778172492981,1,1
"24","TANZANIA",2014,2,1,1,3,1,0,45,0,3,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,,,,3,1,1,1,7,0,,,,0,0,9,2,0,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,,2,2,0,0,,2,2,2,2,0,,2,2,1,0,0,0,0,0,0,1,3,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,2,2,,2,2,,0,,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,1,1,5,,1,1,5,,1,1,5,,1,1,1,1,1,1,5,,1,1,1,1,4,,4,,5,,1,1,1,1,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,3.88888883590698,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,5.06115293502808,5.06115293502808,1,5.06115293502808,0.666666686534882,7.59172916412354,1,1
"240","TANZANIA",2014,2,5,1,3,1,1,0,0,2,0,,,0,,,,,,,,,,,,,0,2,1,48,0,1,3,1,1,1,4,0,,,,0,0,10,1,1,1,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,3,0,1,0,,2,2,0,0,,2,2,0,,0,,0,,1,0,0,0,0,0,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,4,,4,,4,,4,,4,,4,,4,,4,,4,,4,,5,,5,,5,,5,,5,,4,,5,,5,,1,1,5,,1,1,1,1,1,1,5,,4,,4,,4,,1,1,5,,5,,5,,5,,5,,1,1,1,1,6,,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,17.6895313262939,17.6895313262939,1,17.6895313262939,1,17.6895313262939,1,1
"242","TANZANIA",2014,2,1,1,3,1,0,20,0,1,0,,,0,,,,,,,,,,,,,0,2,1,48,0,2,1,1,1,1,3,1,48,0,3,0,10,4,2,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,1,1,0,,0,,0,2,2,0,,0,,0,,0,,1,0,1,0,1,0,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,2,2,,0,,,0,,,,,,4,,4,,4,,4,,4,,4,,5,,5,,5,,5,,5,,5,,4,,5,,5,,5,,5,,5,,5,,5,,5,,4,,5,,5,,1,1,5,,5,,5,,1,1,5,,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,4,,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,1,10.6061305999756,10.6061305999756,1,10.6061305999756,0.333333343267441,31.8183917999268,1,1
"243","TANZANIA",2014,1,1,1,3,1,1,30,0,2,0,,,1,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,9,0,8,1,1,1,1,9,0,,,,0,0,4,2,1,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,3,2,1,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,1,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,0,,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,4,,4,,5,,5,,1,1,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,4,,5,,4,,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,3,17.2222213745117,2,5,1,1,1,1,1,1,1,1,0,2,2,2,2,0,4.62996578216553,4.62996578216553,1,4.62996578216553,0.5,9.25993156433105,1,1
"244","TANZANIA",2014,1,1,1,2,1,2,0,0,5,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,5,1,12,0,7,3,1,1,1,6,0,,,,0,10,4,2,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,2,1,0,,0,,0,2,2,0,,0,,0,,0,,1,1,0,0,0,1,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,5,,4,,5,,4,,4,,4,,4,,1,1,5,,1,1,1,1,4,,5,,5,,5,,5,,5,,1,1,5,,5,,4,,1,1,1,1,1,1,1,1,1,1,1,1,5,,4,,1,1,1,1,1,1,4,,1,1,4,,5,,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,3,6.66666650772095,2,5,1,1,1,1,1,1,5,1,2,2,2,2,2,0,11.5843925476074,11.5843925476074,1,11.5843925476074,0.333333343267441,34.7531776428223,1,1
"245","TANZANIA",2014,1,1,1,3,1,2,0,0,3,0,,,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,,,,,,,,,3,0,,,,0,10,4,3,1,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,1,1,0,,0,,0,2,2,0,,0,,0,,0,,1,0,0,0,0,1,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,0,,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,5,,4,,5,,5,,5,,5,,5,,1,1,5,,1,1,4,,5,,5,,5,,5,,5,,5,,1,1,5,,5,,4,,1,1,5,,1,1,1,1,1,1,4,,5,,4,,4,,1,1,1,1,1,1,1,1,4,,5,,1,1,4,,1,1,1,1,0,0,1,0,0,0,0,0,1,1,3,11.1111106872559,2,5,1,1,1,1,1,1,5,1,2,2,2,2,2,0,8.73310947418213,8.73310947418213,1,8.73310947418213,0.5,17.4662189483643,1,1
